mode_mnlc_o,mode_mnlc_d,2,3,4,5,6,7,mode
860,897,6.528,20.941,26.117,38.809,20.81,7.908,DLR
860,898,0.0,8.283,13.431,29.793,17.771,10.043,DLR
860,928,0.76,15.825,14.331,20.337,12.29,6.895,DLR
860,940,7.44,66.183,97.065,293.081,69.764,24.506,DLR
861,504,0.28,3.409,7.6150002,9.328,1.368,0.26999998,DLR
861,513,59.277,898.936,694.928,1075.509,248.057,81.434,DLR
861,523,0.0,1.39,1.767,2.908,0.934,1.039,DLR
861,533,2.618,5.278,7.699,8.974,1.194,0.287,DLR
861,538,0.986,3.389,4.591,14.629,5.095,0.511,DLR
861,559,1.082,0.152,2.216,9.38,1.978,0.556,DLR
861,573,0.322,1.163,7.9570003,14.717,5.005,1.699,DLR
861,719,4.158,43.765,161.934,510.77798,57.885,9.5130005,DLR
861,750,0.0,0.0,1.829,5.735,0.586,0.034,DLR
861,757,0.0,0.12,0.038,0.0,0.015999999,0.0,DLR
861,842,2.519,58.083,219.131,296.648,53.714,12.247,DLR
861,850,0.576,12.426,9.043,16.419,2.939,0.0,DLR
861,851,1.115,25.773,23.372,50.881,6.605,3.603,DLR
861,853,7.86,69.581,11.974,30.057001,4.613,2.116,DLR
861,854,0.235,4.597,12.023,8.636,2.664,1.568,DLR
861,855,2.543,66.214,165.018,186.048,41.404,20.842,DLR
861,856,0.946,30.7,16.937,24.602,13.506,5.673,DLR
861,857,1.558,10.7630005,12.711,13.9210005,8.348,6.198,DLR
861,858,0.098,10.581,15.597,45.162,6.014,0.0,DLR
861,859,0.168,2.16,2.247,5.522,1.321,0.74,DLR
861,860,5.758,127.895996,133.64,184.202,40.152,17.511,DLR
861,862,24.584,86.279,122.318,365.136,44.973,15.432,DLR
861,864,4.11,62.926,37.831,38.413002,3.681,1.65,DLR
861,865,0.439,8.724,33.305,41.707,14.752,4.471,DLR
861,866,2.641,3.417,31.727,29.485,13.188,3.621,DLR
861,867,0.107,8.1779995,11.6779995,37.811,6.61,2.411,DLR
861,879,0.946,34.128,93.25,109.942,25.114,12.783,DLR
861,882,0.0,1.705,3.235,2.381,0.639,0.253,DLR
861,883,0.141,3.377,13.51,21.466,5.607,2.208,DLR
861,884,0.146,6.382,16.155,42.129,11.285,6.239,DLR
861,886,0.74,2.721,8.064,20.86,6.009,1.164,DLR
861,887,0.0,1.781,4.883,11.3029995,3.068,0.0,DLR
861,888,0.0,3.8,8.276,16.372,3.477,0.926,DLR
861,889,0.0,0.0,0.619,2.964,0.414,0.0,DLR
861,890,0.0,1.392,3.178,8.262,2.383,0.198,DLR
861,891,0.0,0.475,0.0,4.322,1.414,0.0,DLR
861,893,0.0,2.603,3.818,4.433,0.805,0.0,DLR
861,894,0.0,1.108,3.42,7.637,1.5600001,0.745,DLR
861,895,0.0,0.475,10.934,28.36,4.51,3.344,DLR
861,897,5.6,14.338,88.615,114.179,31.348,12.517,DLR
861,898,0.0,0.474,7.09,25.282,6.339,5.638,DLR
861,928,2.525,25.481,30.4,123.521,21.004,6.781,DLR
861,940,4.546,50.694,151.693,568.902,86.798004,31.993,DLR
862,504,0.0,3.8999999,1.86,2.957,1.952,0.804,DLR
862,513,297.351,2208.563,865.69403,449.84,212.634,100.054,DLR
862,523,3.533,5.1480002,1.667,4.406,3.256,3.199,DLR
862,533,9.193,27.569,10.341,12.743,3.018,0.17,DLR
862,538,1.722,14.897,5.527,2.802,4.162,1.58,DLR
862,559,5.088,10.996,4.169,3.6,1.859,1.653,DLR
862,573,10.009,76.866,37.466,57.908,31.396,14.139,DLR
862,719,3.9099998,48.93,52.141,5.553,3.223,0.665,DLR
862,749,0.0,3.696,0.398,1.714,0.795,0.0,DLR
862,750,0.0,0.0,3.528,0.661,0.0,0.769,DLR
862,757,0.006,0.012,0.54,0.349,0.619,0.065,DLR
862,842,126.949,627.185,269.696,257.377,58.27,10.794,DLR
862,850,0.413,2.476,10.12,5.146,1.195,0.594,DLR
862,851,2.84,14.489,20.402,11.684,8.49,1.366,DLR
862,853,3.916,40.394,13.607,7.253,3.334,1.482,DLR
862,854,11.448,81.91,53.946,40.026,15.302,4.001,DLR
862,855,56.483,357.68,63.784,48.005,13.6,2.07,DLR
862,856,4.011,27.825,19.127,21.305,11.538,1.961,DLR
862,857,0.707,20.169,17.322,20.517,8.008,2.082,DLR
862,858,13.951,41.492,54.562,32.202,6.639,8.184,DLR
862,859,0.0,8.989,2.831,2.398,0.875,0.243,DLR
862,860,20.434,337.276,138.566,103.751,61.387,20.927,DLR
862,861,37.303,354.139,96.697,52.992,17.15,6.52,DLR
862,862,1.107,38.966,2.834,1.4860001,0.19,0.101,DLR
862,864,20.325,237.713,78.165,44.546,14.342,5.4440002,DLR
862,865,18.671,82.815,52.574,29.27,13.583,4.36,DLR
862,866,1.7179999,1.964,4.147,2.813,1.893,2.659,DLR
862,867,5.852,20.183,12.094,11.191,7.854,1.293,DLR
862,879,10.154,128.179,173.222,54.124,13.149,4.425,DLR
862,882,2.156,46.011,22.294,9.214,6.517,0.77,DLR
862,883,6.4639997,38.223,27.304,16.694,7.942,3.149,DLR
862,884,11.276,105.413,66.836,83.28,49.348,14.528,DLR
862,886,6.178,19.538,17.335,16.797,3.584,2.246,DLR
862,887,4.302,13.512,6.767,5.545,2.837,3.31,DLR
862,888,2.632,14.623,10.283,9.502,4.27,1.661,DLR
862,889,4.585,0.703,2.631,1.468,0.339,0.219,DLR
862,890,4.289,19.333,8.214,6.853,1.367,0.96500003,DLR
862,891,0.0,0.022,0.998,2.878,0.332,2.044,DLR
862,893,1.699,20.718,15.082,5.547,2.141,0.393,DLR
862,894,1.325,13.866,5.5,2.827,1.816,0.698,DLR
862,895,1.554,17.954,18.141,20.289,5.947,1.877,DLR
862,897,22.658,37.621,39.715,33.342,16.549,4.461,DLR
862,898,1.171,9.259,10.138,9.964,3.963,3.796,DLR
862,928,2.303,17.368,6.841,6.375,2.889,1.297,DLR
862,940,31.413,173.788,85.545,163.507,36.73,14.029,DLR
864,504,0.0,0.81700003,2.254,2.8170002,1.535,0.835,DLR
864,513,0.0,0.74300003,1.743,1.03,1.101,0.528,DLR
864,523,0.29,0.967,2.535,5.685,3.252,1.3610001,DLR
864,533,5.618,30.462,76.824,63.858,3.707,0.403,DLR
864,538,0.0,2.251,5.126,25.109,11.678,4.2860003,DLR
864,559,0.0,0.515,4.565,14.665,3.132,3.038,DLR
864,573,0.314,10.171,32.174,95.201,31.286,17.822,DLR
864,719,0.049000002,4.132,14.367,2.231,0.857,0.15799999,DLR
864,749,0.18599999,0.764,0.386,1.131,0.394,0.0,DLR
864,750,0.0,0.343,1.073,1.368,0.139,0.0,DLR
864,757,0.0,0.0,0.0,0.0,0.018,0.0,DLR
864,842,5.09,128.165,154.374,249.935,48.325,5.605,DLR
864,850,0.302,1.942,8.556,16.048,5.73,2.231,DLR
864,851,0.0,0.242,2.126,8.476,1.656,0.576,DLR
864,853,4.704,10.272,19.796,27.584,9.68,3.062,DLR
864,854,0.0,5.29,14.085,32.706,14.958,7.483,DLR
864,855,6.4440002,55.283,80.103,63.135,16.588,19.024,DLR
864,856,0.0,2.575,8.03,18.826,6.9769998,4.322,DLR
864,857,0.118,2.808,5.746,18.786,8.93,4.4969997,DLR
864,858,1.4480001,65.786,139.062,191.278,51.902,20.135,DLR
864,859,0.0,0.893,1.3,2.374,1.863,0.371,DLR
864,860,1.441,15.99,37.426,61.771,24.247,9.653,DLR
864,861,0.289,23.15,30.2,41.118,20.968,6.488,DLR
864,862,1.429,40.714,68.402,185.819,66.81,28.501999,DLR
864,865,2.354,75.6,71.548,122.358,45.568,24.185,DLR
864,866,0.0,0.66,3.996,3.194,2.345,0.0,DLR
864,867,0.532,2.704,7.987,21.047,11.005,4.825,DLR
864,879,0.0,7.744,34.165,38.607,16.355,5.58,DLR
864,882,0.712,16.318,25.583,57.317,36.397,10.924,DLR
864,883,3.26,21.116,37.723,85.271,41.512,17.41,DLR
864,884,1.168,18.725,55.278,201.867,75.094,28.053,DLR
864,886,3.115,44.442,90.747,277.042,113.02,39.639,DLR
864,887,5.201,94.941,60.662,121.429,38.245,14.753,DLR
864,888,5.221,82.752,58.528,166.812,45.317,15.831,DLR
864,889,0.0,0.986,0.528,1.537,0.963,0.0,DLR
864,890,1.069,21.702,26.98,118.404,36.87,16.481,DLR
864,891,0.014,4.866,9.5460005,50.705,13.518,5.079,DLR
864,893,2.285,36.415,45.0,63.265,14.507,6.066,DLR
864,894,0.89500004,16.152,21.859,104.923996,37.98,13.047,DLR
864,895,2.882,18.464,45.662,190.099,53.212,19.859,DLR
864,897,0.0,3.64,10.173,24.203,10.495,3.756,DLR
864,898,0.509,0.075,4.461,13.2890005,8.243,2.752,DLR
864,928,0.029000001,0.952,2.763,5.416,1.7820001,1.787,DLR
864,940,0.0,4.607,21.383,86.673996,16.846,2.721,DLR
865,504,0.0,1.998,6.138,3.431,1.134,0.0,DLR
865,513,116.7,1216.041,787.625,558.268,217.618,91.87,DLR
865,523,1.494,4.427,3.981,8.639,4.164,1.208,DLR
865,533,8.162,24.678,13.404,20.325,1.27,2.054,DLR
865,538,1.806,3.685,7.831,11.146,10.738,4.186,DLR
865,559,1.052,11.889,4.581,8.884,4.892,3.447,DLR
865,573,19.095,47.424,62.737,75.308,42.894,13.368,DLR
865,719,2.683,28.199,67.862,9.014,3.829,1.412,DLR
865,750,1.089,4.475,1.126,2.136,0.544,0.32700002,DLR
865,757,0.0,0.095,0.895,0.0,0.402,0.289,DLR
865,842,4.117,25.366,90.156,83.165,26.308,6.329,DLR
865,850,0.0,4.046,8.2960005,4.491,2.416,0.304,DLR
865,851,0.0,6.831,10.969,9.321,2.067,1.9380001,DLR
865,853,0.0,10.808,14.601,4.721,0.962,0.936,DLR
865,854,5.902,19.462,31.897,16.922,5.882,4.683,DLR
865,855,7.844,30.663,31.651001,12.988,2.903,0.721,DLR
865,856,0.255,32.032,10.991,5.918,7.183,1.717,DLR
865,857,0.0,4.741,5.866,3.397,2.432,1.3560001,DLR
865,858,0.325,3.347,15.998,7.614,5.245,3.631,DLR
865,859,0.0,8.614,1.387,1.359,1.3790001,0.0,DLR
865,860,9.966001,178.494,136.157,127.667,64.312,25.62,DLR
865,861,3.2740002,54.628,37.409,16.316,9.891,6.042,DLR
865,862,8.351,42.437,50.626,113.657,36.409,6.616,DLR
865,864,22.081999,182.323,81.288,82.118,23.236,6.591,DLR
865,867,0.261,4.959,11.523,6.857,3.647,0.342,DLR
865,879,1.917,33.452,75.553,24.501,9.49,7.228,DLR
865,882,0.299,9.667,18.272,4.084,4.521,1.356,DLR
865,883,1.307,8.83,17.048,12.642,12.938,2.48,DLR
865,884,9.714,70.818,67.543,122.535,63.186,19.559,DLR
865,886,3.331,14.106,19.73,18.424,12.833,3.724,DLR
865,887,0.277,7.509,8.671,7.517,4.128,7.215,DLR
865,888,1.409,8.323,10.29,15.005,6.983,2.862,DLR
865,889,0.71,1.977,1.383,2.14,1.038,0.341,DLR
865,890,0.0,6.71,10.096,9.734,4.966,2.521,DLR
865,891,1.104,3.7189999,0.25100002,4.123,1.6570001,0.269,DLR
865,893,0.981,13.095,15.468,3.836,1.997,0.969,DLR
865,894,0.552,8.835,8.774,5.187,5.526,2.098,DLR
865,895,2.753,6.301,14.033,17.842,11.841,2.013,DLR
865,897,0.305,18.722,38.016,17.664,12.66,6.498,DLR
865,898,1.0220001,4.726,5.351,8.644,4.201,1.739,DLR
865,928,0.631,10.543,4.638,3.836,2.102,1.967,DLR
865,940,8.825,48.25,55.49,85.496,22.435,9.904,DLR
866,504,0.0,0.469,2.356,4.014,3.237,1.855,DLR
866,513,9.353,81.538,108.874,69.474,52.447,18.326,DLR
866,523,0.0,0.0,2.317,2.863,0.85,0.948,DLR
866,533,0.877,2.098,3.231,4.926,0.857,0.0,DLR
866,538,0.182,0.721,3.08,2.228,2.978,2.243,DLR
866,559,0.0,0.0,1.942,1.748,2.475,0.675,DLR
866,573,0.0,1.995,5.532,7.511,6.633,3.369,DLR
866,719,1.535,19.594,67.166,115.816,71.658,49.696,DLR
866,757,0.0,0.01,0.0,0.0,0.019000001,0.034,DLR
866,842,0.020000001,0.674,7.174,17.706,3.437,3.548,DLR
866,850,0.253,2.375,14.211,5.978,8.105,5.115,DLR
866,851,0.625,1.454,21.346,18.247,16.784,10.238,DLR
866,853,0.0,9.909,32.252,15.517,10.242,4.437,DLR
866,854,0.08,2.008,7.899,9.18,8.127,3.573,DLR
866,855,0.164,3.256,0.0,4.977,2.953,0.074,DLR
866,856,0.0,1.766,5.314,4.384,3.796,3.677,DLR
866,857,0.484,5.34,5.729,2.2649999,2.119,1.9959999,DLR
866,858,0.0,0.192,6.051,3.389,2.613,5.169,DLR
866,859,0.797,1.949,4.889,4.008,3.5970001,2.809,DLR
866,860,0.138,11.489,19.659,21.403,14.748,6.762,DLR
866,861,1.226,7.8259997,4.596,5.816,9.15,5.318,DLR
866,862,0.687,3.572,18.656,31.687,19.949,9.193,DLR
866,864,0.335,5.624,7.998,4.993,2.453,1.62,DLR
866,865,0.0,1.118,4.189,1.773,1.474,0.856,DLR
866,867,0.0,1.965,11.962,11.052,18.614,10.119,DLR
866,879,0.0,1.524,10.683,5.48,5.058,4.864,DLR
866,882,0.0,0.0,3.13,0.415,1.894,1.418,DLR
866,883,0.0,1.8149999,5.512,3.216,7.861,4.609,DLR
866,884,0.186,1.323,3.521,6.116,7.105,3.026,DLR
866,886,0.0,0.47800002,6.575,6.048,4.835,2.727,DLR
866,887,0.0,0.512,0.862,0.591,1.784,1.677,DLR
866,888,0.24599999,0.897,2.481,2.8930001,2.0,0.704,DLR
866,894,0.0,0.0,0.0,2.315,0.869,1.301,DLR
866,895,0.0,0.0,2.585,1.258,2.297,0.948,DLR
866,897,0.0,0.0,6.898,6.501,4.517,2.898,DLR
866,898,0.0,0.0,6.186,1.604,2.029,0.68200004,DLR
866,928,0.0,0.562,1.544,1.373,0.79,0.684,DLR
866,940,0.0,4.5690002,23.345,27.078,14.478001,6.248,DLR
867,504,0.539,4.443,2.321,4.138,1.115,0.851,DLR
867,513,10.637,59.529,31.93,9.535,7.842,2.034,DLR
867,523,0.328,3.022,0.523,3.086,0.936,0.011,DLR
867,533,2.326,2.735,2.424,0.909,0.337,0.99300003,DLR
867,538,2.543,3.526,0.486,0.652,0.291,0.219,DLR
867,559,3.279,5.372,0.748,0.978,1.394,0.027,DLR
867,573,3.961,3.754,8.98,12.677,2.7220001,0.488,DLR
867,719,59.505,627.557,425.831,274.861,97.943,25.052,DLR
867,750,1.451,0.49,1.561,0.804,0.977,0.0,DLR
867,757,0.0,0.018,0.016,0.0,0.207,0.206,DLR
867,842,23.856,127.882,122.509,122.322,34.319,13.978001,DLR
867,850,1.83,25.998,77.054,25.574,6.8259997,1.5600001,DLR
867,851,11.128,59.609,46.72,19.149,8.719,3.624,DLR
867,853,3.574,54.442,54.974,18.151001,3.42,1.058,DLR
867,854,1.433,10.54,13.095,9.806,2.502,0.621,DLR
867,855,5.042,32.138,8.096,9.306,0.779,0.796,DLR
867,856,0.0,26.278,5.818,7.199,0.533,0.044999998,DLR
867,857,0.302,3.223,9.196,8.775,0.621,1.013,DLR
867,858,1.341,35.054,59.52,40.329,3.55,3.69,DLR
867,859,0.0,7.737,2.597,4.324,1.6800001,0.474,DLR
867,860,1.492,51.846,43.674,19.482,5.453,1.519,DLR
867,861,0.92399997,56.772,9.386,7.361,3.384,1.459,DLR
867,862,4.888,37.714,32.93,17.597,4.491,2.455,DLR
867,864,4.223,44.954,15.037,5.993,1.017,0.462,DLR
867,865,2.456,5.823,11.216,5.901,2.611,0.268,DLR
867,866,0.684,16.975,26.286,15.837,12.57,2.36,DLR
867,879,0.318,21.052,28.825,10.384,2.527,1.36,DLR
867,882,0.0,1.623,3.835,1.255,0.318,0.275,DLR
867,883,2.79,3.011,5.266,5.083,1.259,0.017,DLR
867,884,0.832,4.301,15.702,1.855,2.394,0.664,DLR
867,886,0.375,2.124,5.287,2.2680001,0.742,0.308,DLR
867,887,0.37600002,1.618,2.407,1.843,0.88,0.0,DLR
867,888,0.815,1.039,1.157,4.947,0.97499996,0.0,DLR
867,890,0.0,2.633,0.976,0.808,0.0,0.305,DLR
867,893,0.903,5.922,4.954,3.5600002,0.616,0.218,DLR
867,894,0.788,5.407,3.234,2.694,1.3560001,0.0,DLR
867,895,0.707,8.245,4.934,7.894,0.27,0.851,DLR
867,897,4.825,8.722,20.305,12.601,3.137,1.7409999,DLR
867,898,4.575,3.816,2.422,2.228,1.323,0.087,DLR
867,928,0.443,3.068,1.246,1.945,0.968,0.197,DLR
867,940,5.326,27.016,27.404,28.592001,8.001,1.465,DLR
879,504,1.543,1.924,5.671,5.0690002,1.597,0.61399996,DLR
879,513,61.768,508.768,810.038,567.013,265.94,121.799,DLR
879,523,0.0,0.452,3.856,1.538,1.228,1.719,DLR
879,533,3.598,3.57,7.326,3.667,0.184,0.161,DLR
879,538,0.218,2.425,3.902,3.099,3.359,1.821,DLR
879,559,2.625,0.451,4.293,2.402,2.53,0.542,DLR
879,573,0.0,0.0,0.0,0.0,0.0,0.025,DLR
879,719,6.224,61.896,248.317,248.341,78.348,17.094,DLR
879,749,3.7519999,0.308,1.09,0.842,1.758,0.283,DLR
879,750,0.0,0.0,2.861,2.8009999,2.3899999,1.12,DLR
879,757,0.006,0.18,0.077,0.0,0.012,0.006,DLR
879,842,42.496998,377.902,283.951,217.909,52.406,29.954,DLR
879,850,0.0,1.498,21.565,16.005,6.749,2.353,DLR
879,851,3.557,12.187,40.674,35.335,10.741,3.999,DLR
879,853,0.0,13.552,43.106,12.434,4.0369997,1.233,DLR
879,854,3.876,44.878,97.225,45.702,30.982,16.569,DLR
879,855,52.36,528.603,319.313,229.543,71.064,36.445,DLR
879,856,2.593,22.872,65.605,44.171,35.444,15.626,DLR
879,857,1.8030001,11.945,34.263,24.159,19.964,8.79,DLR
879,858,0.453,2.817,31.331,23.318,8.383,4.755,DLR
879,859,0.15900001,2.474,5.978,6.11,1.165,1.462,DLR
879,860,7.14,91.205,115.786,94.142,39.97,14.253,DLR
879,861,9.469,105.112,87.592,49.02,18.039,6.972,DLR
879,862,10.927,72.562,148.219,164.042,67.049,23.789,DLR
879,864,8.995,53.931,27.742,14.579,3.726,0.907,DLR
879,865,0.142,10.473,71.095,39.338,16.017,13.2630005,DLR
879,866,0.0,6.769,24.561,7.172,5.568,1.3840001,DLR
879,867,0.733,7.9110003,22.177,20.694,8.563,1.8210001,DLR
879,882,0.0,6.2,6.427,2.991,2.686,1.42,DLR
879,883,0.0,5.74,7.301,4.918,2.322,2.905,DLR
879,884,0.792,4.927,23.814,32.461,17.551,8.047,DLR
879,886,0.0,1.671,16.704,11.005,3.515,1.534,DLR
879,887,0.379,2.026,3.253,4.732,1.403,3.175,DLR
879,888,0.0,1.8,6.7599998,5.255,1.8100001,4.324,DLR
879,889,0.702,1.447,0.0,0.756,1.116,0.0,DLR
879,890,1.888,1.319,6.119,6.357,2.945,4.8129997,DLR
879,891,0.0,0.0,2.382,3.118,0.844,0.0,DLR
879,893,0.0,4.382,5.885,3.826,1.506,0.432,DLR
879,894,0.0,1.475,3.342,2.363,0.976,0.739,DLR
879,895,0.0,0.981,9.16,8.24,5.045,2.192,DLR
879,897,2.55,19.081,80.143,43.884,37.175,17.812,DLR
879,898,0.0,6.228,42.182,26.353,15.95,6.23,DLR
879,928,2.084,33.082,37.82,29.339,12.901,4.559,DLR
879,940,7.63,107.832,272.588,302.982,106.393,37.735,DLR
882,504,0.355,2.802,1.6719999,1.653,0.647,0.0,DLR
882,513,48.826,537.373,218.954,165.197,38.727,15.043,DLR
882,523,0.0,1.823,0.829,3.063,1.772,0.0,DLR
882,533,5.209,9.667,5.853,7.886,0.969,0.0,DLR
882,538,0.83,2.785,3.005,3.252,2.232,1.654,DLR
882,559,0.0,0.503,2.09,3.268,1.938,1.508,DLR
882,573,4.06,12.328,17.403,33.786,19.183,6.476,DLR
882,719,0.834,9.261,19.393,3.67,1.773,3.435,DLR
882,749,0.0,1.884,0.828,1.138,0.0,0.317,DLR
882,750,0.0,0.0,0.71099997,4.044,0.396,0.298,DLR
882,757,0.16399999,0.094,1.942,0.092,0.971,0.435,DLR
882,842,0.103,4.595,22.762,31.348999,6.577,1.844,DLR
882,851,0.561,1.099,12.217,7.606,1.164,0.646,DLR
882,853,0.0,0.787,3.67,0.686,0.202,0.128,DLR
882,854,0.0,0.442,2.527,2.493,1.469,0.721,DLR
882,858,0.64,0.936,16.181,27.675,8.998,2.533,DLR
882,860,1.369,69.224,67.895,75.874,21.601,4.013,DLR
882,861,0.0,1.323,3.321,1.852,0.631,0.017,DLR
882,862,2.86,24.25,34.682,52.033,6.241,2.211,DLR
882,864,16.936,136.333,40.93,25.475,5.245,1.962,DLR
882,865,0.169,4.228,18.125,13.213,3.504,1.618,DLR
882,866,0.0,2.673,5.224,1.962,2.251,1.091,DLR
882,867,0.0,0.83500004,3.1230001,2.743,0.473,0.792,DLR
882,879,0.0,1.735,7.274,6.421,1.373,0.559,DLR
882,883,0.0,0.592,3.005,1.502,0.902,0.726,DLR
882,884,13.984,96.578,122.718,131.452,55.243,26.318,DLR
882,886,0.365,6.938,8.509,8.93,3.879,1.433,DLR
882,887,0.107,2.713,2.676,4.948,2.438,0.277,DLR
882,888,0.585,5.882,2.326,6.975,1.355,1.574,DLR
882,889,0.93,3.839,1.1439999,0.612,0.519,0.285,DLR
882,890,0.888,1.0320001,4.508,2.174,1.047,0.202,DLR
882,891,0.0,1.957,0.452,4.49,1.016,0.0,DLR
882,893,0.0,5.781,5.828,3.95,0.437,1.317,DLR
882,894,0.364,5.5,3.278,2.978,0.348,1.005,DLR
882,895,0.109000005,10.923,8.589,16.187,5.511,1.018,DLR
882,897,0.0,0.232,2.667,2.348,1.096,1.758,DLR
882,928,0.0,0.43400002,0.814,0.502,0.083000004,0.0,DLR
882,940,1.826,3.357,6.4900002,45.899002,3.489,0.425,DLR
883,504,1.149,6.537,9.644,11.235,2.607,0.0,DLR
883,513,70.639,694.27,329.234,355.468,79.531,24.863,DLR
883,523,1.639,3.934,4.114,11.866,2.956,1.978,DLR
883,533,4.58,6.279,9.059,10.309999,0.772,0.406,DLR
883,538,0.204,7.95,7.279,12.488,12.097,2.397,DLR
883,559,0.0,2.846,3.779,6.157,5.022,0.515,DLR
883,573,12.587,41.75,47.664,112.098,31.028,18.242,DLR
883,719,2.274,6.56,55.272,15.047,10.317,3.982,DLR
883,749,0.525,6.508,6.781,6.062,2.14,0.0,DLR
883,750,1.572,0.829,1.755,1.53,0.767,0.386,DLR
883,757,0.049999997,0.206,6.777,0.38,3.619,1.608,DLR
883,842,5.387,38.399,58.028,72.137,24.522,4.397,DLR
883,850,0.65500003,1.474,9.869,4.011,2.645,0.0,DLR
883,851,2.416,13.242,21.066,11.112,5.712,2.327,DLR
883,853,0.827,8.974,7.005,8.179,2.673,1.087,DLR
883,854,1.837,2.815,7.064,5.085,1.238,1.131,DLR
883,855,0.442,21.816,10.537,8.053,0.029,3.0609999,DLR
883,856,0.938,5.336,1.96,1.435,1.564,0.796,DLR
883,857,0.0,1.113,2.505,1.737,1.9530001,0.043,DLR
883,858,10.079,19.149,59.235,57.627,16.773,0.179,DLR
883,859,0.0,1.103,1.681,1.972,0.699,0.0,DLR
883,860,3.873,110.827,78.547,87.072,26.507,7.863,DLR
883,861,2.092,26.646,18.793,6.936,2.211,3.029,DLR
883,862,2.561,38.028,34.809002,49.078,14.002,6.006,DLR
883,864,17.934,176.571,62.203,45.243,9.212,2.441,DLR
883,865,0.489,12.384,27.738,14.797,6.926,5.795,DLR
883,866,0.0,5.726,8.297,8.672,4.761,0.056,DLR
883,867,0.0,3.493,7.292,7.989,8.259,0.805,DLR
883,879,0.0,5.752,13.639,8.538,2.618,0.312,DLR
883,882,0.423,0.93,2.76,3.0640001,1.97,0.534,DLR
883,884,46.053,429.042,465.12,801.045,317.769,75.713,DLR
883,886,1.642,10.61,26.906,26.418,17.137,5.427,DLR
883,887,2.368,14.332,4.386,7.83,2.082,0.45299998,DLR
883,888,5.461,16.257,5.925,15.713,7.379,3.9420002,DLR
883,889,0.596,0.979,1.98,2.233,1.02,0.0,DLR
883,890,0.438,1.735,4.917,11.285,0.254,3.14,DLR
883,891,0.0,0.0,1.439,2.334,0.379,0.0,DLR
883,893,0.0,6.777,11.034,3.475,2.298,1.941,DLR
883,894,0.0,5.055,4.026,5.829,1.694,0.487,DLR
883,895,0.0,2.662,10.784,13.858,5.395,0.0,DLR
883,897,0.0,1.009,7.313,10.0789995,1.919,1.5320001,DLR
883,898,0.0,0.0,2.715,2.486,0.379,0.0,DLR
883,928,0.029,4.861,0.626,0.598,0.115,0.273,DLR
883,940,1.392,17.064,13.767,51.975998,5.875,0.77000004,DLR
884,504,17.166,60.681,53.102,27.369,65.016,88.522,DLR
884,513,121.656,371.91,62.809,83.609,13.86,5.662,DLR
884,523,37.138,185.804,140.255,197.962,132.87,75.085,DLR
884,533,188.573,627.834,718.058,639.144,121.37,49.675,DLR
884,538,44.898,253.227,238.479,371.66,358.551,173.131,DLR
884,559,50.088,209.625,169.964,209.72,165.9,106.933,DLR
884,573,475.336,1035.783,1239.26,1235.614,1264.908,620.968,DLR
884,719,43.161,23.252,89.835,48.493,28.628,10.992,DLR
884,749,8.27,16.4,30.828001,10.324,20.223,18.642,DLR
884,750,3.92,5.357,50.759,16.624,33.439,35.187,DLR
884,757,6.5690002,6.689,11.055,17.861,2.804,0.889,DLR
884,842,17.552,67.019,17.354,41.224,5.046,3.501,DLR
884,850,0.161,3.976,15.389,4.11,6.754,6.472,DLR
884,851,0.035,1.1389999,3.603,0.337,0.80300003,1.383,DLR
884,853,5.652,22.107,39.102,4.483,5.975,4.254,DLR
884,854,3.631,7.984,10.6970005,4.951,2.425,1.367,DLR
884,855,3.595,18.881,5.56,21.03,2.846,3.252,DLR
884,856,0.698,5.493,4.404,4.548,1.797,0.716,DLR
884,857,0.117,2.459,3.131,1.487,1.1259999,0.814,DLR
884,858,48.547,73.4,128.138,196.285,61.777,61.475,DLR
884,859,0.257,1.027,0.36400002,0.0,0.07,0.055000003,DLR
884,860,14.234,100.543,50.865,67.037,18.766,11.46,DLR
884,861,5.473,43.56,16.564,7.982,1.396,0.849,DLR
884,862,21.955,96.385,111.535,254.992,61.752,38.203,DLR
884,864,60.046,242.12,74.749,53.21,11.417,12.281,DLR
884,865,24.046,73.126,78.671,109.74,37.165,19.384,DLR
884,866,4.377,4.888,6.041,7.495,0.941,0.0,DLR
884,867,1.008,3.7,10.183,1.616,4.19,3.19,DLR
884,879,5.88,24.246,43.413,8.77,3.538,2.256,DLR
884,882,26.392,117.811,116.952,82.295,59.445,45.463,DLR
884,883,88.648,693.831,426.856,355.508,222.508,121.491,DLR
884,886,96.243,416.123,851.943,754.212,572.295,357.097,DLR
884,887,68.849,498.154,649.747,420.901,243.41,174.002,DLR
884,888,70.142,394.988,584.496,560.536,293.076,182.29,DLR
884,889,59.228,126.861,72.283,67.5,23.964,20.998,DLR
884,890,81.162,390.969,428.469,441.645,216.267,127.582,DLR
884,891,38.121998,56.309,98.123,170.464,76.095,36.431,DLR
884,893,40.82,470.985,971.649,338.089,142.803,77.771,DLR
884,894,55.413002,320.511,280.017,304.215,221.03,117.963,DLR
884,895,49.451,190.078,473.623,725.13,350.655,158.824,DLR
884,897,23.657,13.562,9.235,4.61,1.85,2.551,DLR
884,898,8.327,5.652,3.539,3.398,2.11,1.317,DLR
884,928,0.49,4.585,1.654,0.803,0.874,0.435,DLR
884,940,20.297,59.528,22.27,45.194,10.19,3.425,DLR
886,504,2.802,6.349,10.396,5.506,2.123,0.073,DLR
