mode_mnlc_o,mode_mnlc_d,2,3,4,5,6,7,8,mode
1445,751,0.306,0.301,2.325,4.1280003,0.31599998,0.24599999,0.0,LO
1445,755,8.584,32.278,22.946001,19.609,9.047,1.567,0.0,LO
1445,763,0.157,4.054,4.159,2.997,1.206,0.652,0.0,LO
1445,766,5.586,35.017,24.773,41.064,17.72,9.312,0.0,LO
1445,1022,0.159,4.217,3.05,5.983,2.174,0.551,0.0,LO
1445,1023,0.611,3.316,2.659,2.83,2.134,0.503,0.0,LO
1445,1024,0.335,7.015,4.608,2.235,0.695,0.24000001,0.0,LO
1445,1402,1.393,3.379,2.345,0.0,0.65500003,0.0,0.0,LO
1445,1404,1.93,17.661,21.234,37.3,10.861,4.092,0.0,LO
1445,1409,2.106,124.894,47.554,60.497,18.257,6.215,0.0,LO
1445,1413,1.6650001,104.023,86.881,42.739,22.847,5.513,0.0,LO
1445,1421,1.367,82.134,28.856,18.718,14.064,2.411,0.0,LO
1445,1429,2.933,43.18,44.496,45.609,20.779,8.198,0.0,LO
1445,1437,0.605,4.178,15.112,15.892,5.673,1.849,0.0,LO
1445,1438,0.064,28.464,32.774,51.814,11.685,7.625,0.0,LO
1445,1439,1.813,22.603,20.103,33.267,7.705,4.782,0.0,LO
1445,1440,8.545,86.9,50.903,41.777,17.317,5.5690002,0.0,LO
1445,1441,0.099,11.194,14.3,25.623,10.804,3.394,0.0,LO
1445,1443,0.0,0.208,1.52,1.845,0.133,0.0,0.0,LO
1445,1448,0.0,39.115,46.697998,71.125,22.341,5.104,0.0,LO
1445,1449,0.381,12.464,9.64,5.515,2.736,0.44099998,0.0,LO
1445,1452,0.29900002,29.372,14.607,21.272,9.299,1.8000001,0.0,LO
1445,1524,0.6,11.718,10.455,11.793,5.31,0.937,0.0,LO
1445,5345,0.29299998,0.0,0.765,1.07,0.407,0.0,0.0,LO
1445,5421,0.072,0.431,0.006,0.099,0.0,0.0,0.0,LO
1445,5595,7.903,17.032,22.031,26.965,10.953,3.841,0.0,LO
1445,6914,0.0,0.048,0.165,0.602,0.085,0.08,0.0,LO
1445,6919,0.0,0.095,0.268,0.908,0.81700003,0.078,0.0,LO
1445,6941,0.002,0.030000001,0.361,0.0,0.527,0.061,0.0,LO
1445,6947,1.133,0.0,0.425,0.0,0.365,0.106000006,0.0,LO
1445,6956,0.002,0.012,0.817,0.0,0.235,0.252,0.0,LO
1445,6959,0.028,0.24000001,0.90000004,0.0,0.12900001,0.008,0.0,LO
1445,6972,0.12100001,0.39000002,0.443,0.0,0.414,0.051,0.0,LO
1445,6977,4.232,37.291,31.226,39.3,20.735,4.285,0.0,LO
1445,6978,1.998,14.525,8.698,6.427,5.448,2.53,0.0,LO
1445,6979,1.347,12.691,13.309,16.841,10.8029995,3.276,0.0,LO
1445,7401,0.049,6.708,9.809,13.723,5.271,1.104,0.0,LO
1445,7402,0.0,0.384,3.476,9.797,3.65,0.714,0.0,LO
1445,7403,0.0,1.687,2.144,7.225,1.261,0.02,0.0,LO
1445,7404,0.088,0.334,4.321,11.263,1.6190001,0.007,0.0,LO
1445,7406,0.069,5.521,12.455,13.423,3.931,0.356,0.0,LO
1445,7407,0.0,1.1800001,6.29,9.0460005,2.619,3.408,0.0,LO
1445,7408,0.252,0.43,2.151,4.162,1.079,0.113,0.0,LO
1445,7467,0.0,0.318,1.344,4.235,1.818,0.014,0.0,LO
1445,9586,3.4550002,26.889,12.257,8.85,6.11,0.71599996,0.0,LO
1445,9587,5.025,39.68,42.516,50.581,12.788,1.207,0.0,LO
1448,514,0.049000002,3.117,2.823,5.315,2.797,0.156,0.0,LO
1448,522,0.0,1.489,0.264,2.361,0.515,0.636,0.0,LO
1448,591,0.4,99.048,30.296,41.396,14.269,2.067,0.0,LO
1448,596,0.0,1.651,1.545,1.14,0.486,0.077,0.0,LO
1448,597,0.004,0.407,1.288,1.9970001,1.487,0.08,0.0,LO
1448,603,2.56,111.365,95.369,118.135,53.563,7.0160003,0.0,LO
1448,618,0.0,58.038002,20.468,12.045,4.901,0.587,0.0,LO
1448,620,0.0,0.217,1.108,1.9,0.804,0.15,0.0,LO
1448,621,0.022,10.771,10.427,6.579,2.307,0.855,0.0,LO
1448,659,0.0,0.801,1.5780001,0.969,0.403,0.0,0.0,LO
1448,680,0.0,0.294,2.608,0.718,0.536,0.0,0.0,LO
1448,686,1.081,124.445,64.429,73.928,24.679,4.105,0.0,LO
1448,709,0.0,0.0,1.287,0.736,1.639,0.018000001,0.0,LO
1448,717,0.0,0.586,1.559,1.113,0.924,0.069,0.0,LO
1448,719,3.279,39.15,51.859,106.506996,30.086,4.17,0.0,LO
1448,751,0.013,1.636,8.448,6.245,1.017,0.31,0.0,LO
1448,755,0.231,140.569,70.542,45.3,14.397,2.455,0.0,LO
1448,763,0.010000001,4.053,2.51,2.863,1.276,0.307,0.0,LO
1448,766,0.0,33.53,43.236,51.558,17.329,2.229,0.0,LO
1448,788,0.0,0.735,0.497,0.0,0.132,0.014,0.0,LO
1448,1022,0.048,3.7480001,2.756,2.131,2.18,0.0,0.0,LO
1448,1023,0.023,10.67,5.163,4.5889997,2.058,0.085,0.0,LO
1448,1024,0.101,15.47,10.0789995,6.407,3.722,0.078,0.0,LO
1448,1082,0.006,1.72,0.628,0.819,0.466,0.15100001,0.0,LO
1448,1083,0.0,0.083000004,0.081,0.374,0.032,0.075,0.0,LO
1448,1085,0.0,0.47300002,0.483,0.239,0.26,0.0,0.0,LO
1448,1402,0.017,2.046,1.945,1.636,1.119,0.0,0.0,LO
1448,1404,0.322,89.577,23.348,39.113,20.212,2.28,0.0,LO
1448,1409,0.0,73.532,26.325,26.664999,11.702,2.559,0.0,LO
1448,1413,0.0,87.695,68.198,28.899,10.202,1.039,0.0,LO
1448,1421,0.34399998,198.093,78.712,67.075,24.283,1.66,0.0,LO
1448,1429,0.175,19.118,36.792,38.746,26.758,2.363,0.0,LO
1448,1434,0.0,0.251,1.49,1.446,0.26,0.0,0.0,LO
1448,1437,1.76,78.638,106.497,100.67,40.579,4.629,0.0,LO
1448,1438,0.0,9.525,11.965,8.443,5.941,0.14999999,0.0,LO
1448,1439,0.0,26.502,20.94,13.959,3.3439999,0.416,0.0,LO
1448,1440,0.007,81.846,53.092,33.197998,14.088,0.994,0.0,LO
1448,1441,0.0,9.598,8.543,12.603,6.508,1.034,0.0,LO
1448,1443,0.0,0.264,2.003,1.192,0.27899998,0.0,0.0,LO
1448,1444,0.0,0.278,1.318,0.41500002,0.057,0.0,0.0,LO
1448,1445,0.16,93.235,44.997,36.644,10.926,1.354,0.0,LO
1448,1449,0.079,73.124,27.232,12.781,7.559,1.324,0.0,LO
1448,1452,0.049,43.131,33.714,19.813,15.946,2.22,0.0,LO
1448,1524,0.008,7.035,8.382,5.35,3.833,1.055,0.0,LO
1448,5150,0.017,1.218,0.333,0.237,0.067,0.0,0.0,LO
1448,5301,0.49,3.573,6.1,5.876,3.087,0.007,0.0,LO
1448,5345,0.0,1.727,1.845,0.487,0.812,0.012,0.0,LO
1448,5356,0.005,0.31599998,0.01,0.0,0.085,0.002,0.0,LO
1448,5362,0.213,0.683,0.109,0.347,0.357,0.0,0.0,LO
1448,5372,1.065,7.488,3.407,3.427,1.974,0.0050000004,0.0,LO
1448,5376,0.087,0.145,0.17,0.153,0.035,0.057,0.0,LO
1448,5411,0.006,0.108,0.069000006,0.0,0.004,0.011,0.0,LO
1448,5421,0.047,3.055,5.226,4.686,2.162,0.163,0.0,LO
1448,5423,0.024,1.756,5.084,7.532,3.346,0.017,0.0,LO
1448,5424,0.030000001,1.145,0.642,1.853,0.557,0.0050000004,0.0,LO
1448,5595,0.764,171.852,91.688,99.229,41.785,7.163,0.0,LO
1448,6919,0.012,0.24599999,0.24800001,0.238,0.109,0.0,0.0,LO
1448,6926,0.0,0.076,0.264,1.056,0.418,0.003,0.0,LO
1448,6941,0.004,0.107,0.607,0.0,0.56,0.014,0.0,LO
1448,6954,0.004,0.059,0.119,0.396,0.144,0.0050000004,0.0,LO
1448,6956,0.003,0.072,0.334,0.0,0.204,0.004,0.0,LO
1448,6959,0.004,0.463,0.422,0.0,0.419,0.036000002,0.0,LO
1448,6961,0.0,1.172,0.116000004,0.53999996,0.073,0.0,0.0,LO
1448,6972,0.004,0.175,1.473,0.0,2.049,0.049000002,0.0,LO
1448,6977,0.0,18.105,19.601,29.222,23.744,2.612,0.0,LO
1448,6978,0.0,4.687,3.065,5.013,4.426,0.197,0.0,LO
1448,6979,0.133,6.515,6.337,20.667,12.639,2.075,0.0,LO
1448,7401,0.006,2.77,7.658,5.84,3.617,0.36200002,0.0,LO
1448,7402,0.006,2.445,3.325,4.162,1.192,0.018,0.0,LO
1448,7403,0.002,1.421,0.492,1.095,0.476,0.31100002,0.0,LO
1448,7404,0.004,1.814,5.267,6.513,1.731,0.458,0.0,LO
1448,7406,0.0050000004,4.812,5.594,9.329,6.324,1.127,0.0,LO
1448,7407,0.009000001,2.126,3.751,5.086,2.352,0.71400005,0.0,LO
1448,7408,0.002,0.775,1.269,1.6700001,1.0830001,0.138,0.0,LO
1448,7467,0.004,0.576,1.135,2.73,0.283,0.012,0.0,LO
1448,9586,0.0,46.671,13.4470005,9.334,7.351,0.284,0.0,LO
1448,9587,0.008,126.282,113.325005,91.073,27.299,2.85,0.0,LO
1449,514,0.0,0.378,1.745,5.05,2.261,0.322,0.0,LO
1449,522,0.018000001,0.203,0.09,0.596,0.336,0.099,0.0,LO
1449,591,1.8050001,11.3949995,5.835,7.7939997,4.048,4.974,0.0,LO
1449,596,1.445,0.423,0.502,0.309,0.31,0.065,0.0,LO
1449,597,0.193,0.179,0.488,0.834,0.15,0.503,0.0,LO
1449,603,4.452,28.751,46.45,90.945,36.57,18.056,0.0,LO
1449,618,0.445,11.236,5.469,4.896,1.9120001,0.34600002,0.0,LO
1449,620,0.0,0.024999999,0.148,0.21,0.0,0.341,0.0,LO
1449,621,0.624,2.505,2.787,2.647,1.109,1.622,0.0,LO
1449,659,0.0,0.057,0.527,0.931,0.843,0.96199995,0.0,LO
1449,680,0.0,0.034,0.014,0.141,0.16600001,0.046,0.0,LO
1449,686,2.524,8.453,9.408,15.297,8.371,9.183,0.0,LO
1449,717,1.204,0.244,0.402,0.626,0.369,0.173,0.0,LO
1449,719,9.621,50.022,75.729,141.942,73.116,38.103,0.0,LO
1449,751,0.26500002,0.124,1.75,2.181,1.395,0.47,0.0,LO
1449,755,0.301,6.107,4.142,11.452,5.02,1.201,0.0,LO
1449,763,0.881,5.721,4.099,7.673,1.8,1.656,0.0,LO
1449,766,2.661,12.885,10.602,25.674,11.023,8.833,0.0,LO
1449,788,0.016,0.405,0.554,0.851,0.354,0.126,0.0,LO
1449,1022,0.0,3.047,2.171,4.539,2.053,4.026,0.0,LO
1449,1023,0.033,3.464,1.477,3.713,2.431,1.309,0.0,LO
1449,1024,1.084,7.371,4.903,6.195,2.341,0.47100002,0.0,LO
1449,1039,0.0,0.273,0.382,0.334,0.412,0.227,0.0,LO
1449,1082,0.155,2.061,0.347,1.448,0.154,0.54,0.0,LO
1449,1083,0.0,0.015000001,0.056,0.277,0.145,0.0,0.0,LO
1449,1085,0.0,0.667,0.56700003,1.135,0.186,0.178,0.0,LO
1449,1395,0.0,0.0,0.0,0.0,0.028,0.0,0.0,LO
1449,1402,0.0,0.053,0.138,0.685,0.143,0.0,0.0,LO
1449,1404,0.39499998,3.74,6.982,14.108,5.942,6.307,0.0,LO
1449,1409,0.214,107.472,34.264,49.646,20.992,7.944,0.0,LO
1449,1413,0.297,83.815,83.001,68.804,24.964,4.644,0.0,LO
1449,1421,6.44,177.256,97.847,162.694,56.976,19.277,0.0,LO
1449,1429,0.96599996,11.673,28.582,31.401,25.124,27.824,0.0,LO
1449,1437,0.473,5.618,18.258,16.352,11.232,8.188,0.0,LO
1449,1438,0.0,9.259,14.514,13.674,6.761,5.5699997,0.0,LO
1449,1439,0.023,7.772,9.004,8.992,5.82,2.668,0.0,LO
1449,1440,0.022,3.369,3.445,2.168,0.994,0.289,0.0,LO
1449,1441,0.71900004,4.857,7.008,11.714,7.576,6.935,0.0,LO
1449,1443,0.0,0.08,0.61,0.712,0.259,0.095,0.0,LO
1449,1444,0.0,0.0,0.005,0.0,0.0,0.0,0.0,LO
1449,1445,1.014,16.685,29.026001,38.515,11.711,8.648,0.0,LO
1449,1448,0.009,30.205,30.416,71.729004,28.737,14.104,0.0,LO
1449,1452,0.432,23.511,11.95,18.979,10.061,6.26,0.0,LO
1449,1455,0.0,0.063,0.80300003,1.819,0.68299997,0.0,0.0,LO
1449,1524,0.002,3.447,2.755,6.813,4.546,0.701,0.0,LO
1449,5150,0.001,0.257,0.215,1.052,0.195,0.008,0.0,LO
1449,5345,0.435,1.6470001,2.055,1.997,1.72,0.475,0.0,LO
1449,5362,0.0,0.385,0.607,0.882,0.973,0.208,0.0,LO
1449,5376,0.0,0.0,0.026,0.24,0.399,0.077,0.0,LO
1449,5404,0.0,0.085,0.207,1.776,0.611,0.236,0.0,LO
1449,5418,0.0,0.402,0.146,0.584,0.563,0.21100001,0.0,LO
1449,5437,0.363,0.25,0.298,1.039,1.386,0.029000001,0.0,LO
1449,5595,0.982,4.391,3.078,6.174,2.05,0.658,0.0,LO
1449,6814,0.0,0.0,0.002,0.0,0.008,0.0,0.0,LO
1449,6914,0.004,0.109,0.076000005,0.919,0.133,0.004,0.0,LO
1449,6919,0.0,0.0,0.484,0.631,0.305,0.194,0.0,LO
1449,6926,0.008,0.62700003,0.082,0.373,0.344,0.0,0.0,LO
1449,6941,0.076,0.123,0.171,0.0,0.24,0.027,0.0,LO
1449,6947,0.002,0.107999995,0.207,0.0,0.255,0.002,0.0,LO
1449,6954,0.004,0.226,0.23,0.271,0.366,0.337,0.0,LO
1449,6956,0.05,0.205,0.175,0.0,0.08,0.011,0.0,LO
1449,6958,0.0,0.004,0.27,0.0,0.058,0.012,0.0,LO
1449,6959,0.0,0.085999995,0.352,0.285,0.444,0.018,0.0,LO
1449,6961,0.0,0.597,0.587,0.396,0.416,0.21000001,0.0,LO
1449,6962,0.0,0.297,0.37600002,0.889,0.405,0.326,0.0,LO
1449,6972,0.001,0.137,0.25,0.0,0.28100002,0.083000004,0.0,LO
1449,6977,0.756,10.922,18.98,32.225,19.373,27.86,0.0,LO
1449,6978,0.236,8.9470005,7.492,6.736,5.539,11.187,0.0,LO
1449,6979,0.27899998,6.614,6.535,12.218,9.471,12.095,0.0,LO
1449,7401,0.005,0.856,1.677,3.5679998,1.452,0.212,0.0,LO
1449,7402,0.042999998,0.262,0.97400004,2.17,0.721,0.031,0.0,LO
1449,7403,0.0,0.37600002,0.52,1.088,0.355,0.001,0.0,LO
1449,7404,0.0,0.084,0.985,1.031,0.598,0.347,0.0,LO
1449,7406,0.0,0.14400001,2.677,3.9029999,1.412,0.223,0.0,LO
1449,7407,0.0,0.007,0.963,2.7649999,0.967,0.001,0.0,LO
1449,7408,0.096,0.197,0.495,2.62,0.574,0.544,0.0,LO
1449,7467,0.0,0.0,0.148,1.11,0.242,0.001,0.0,LO
1449,9586,0.306,6.0429997,3.188,3.877,1.041,0.899,0.0,LO
1449,9587,2.4819999,48.598,32.22,58.28,25.565,8.485,0.0,LO
1451,591,0.633,6.9490004,4.245,2.828,0.878,0.0,0.0,LO
1451,596,1.3330001,13.72,15.102,11.779,7.204,1.173,0.0,LO
1451,597,0.346,10.687,3.446,3.493,1.734,0.062,0.0,LO
1451,617,0.048,7.553,9.238,6.955,4.923,1.079,0.0,LO
1451,618,0.039,4.323,4.651,0.229,0.503,0.002,0.0,LO
1451,620,0.0,0.231,0.657,5.671,0.49199998,0.0,0.0,LO
1451,621,0.002,0.387,1.511,1.65,0.018,0.0,0.0,LO
1451,659,0.0,3.023,4.256,8.175,3.138,0.468,0.0,LO
1451,680,0.269,11.654,20.461,15.889,6.278,1.161,0.0,LO
1451,686,0.06299999,4.946,1.742,2.303,1.223,0.36299998,0.0,LO
1451,709,0.0,1.783,4.63,5.925,1.888,0.518,0.0,LO
1451,717,2.868,5.549,5.158,10.278,2.911,0.271,0.0,LO
1451,751,1.722,10.329,16.691,25.663,9.472,2.4919999,0.0,LO
1451,755,0.006,0.707,1.087,1.061,0.195,0.0,0.0,LO
1451,766,2.414,12.287,11.858,15.849,8.8949995,3.953,0.0,LO
1451,1395,0.0,1.048,1.068,1.163,1.068,0.117,0.0,LO
1451,1398,0.0,0.0,2.083,3.738,1.03,0.116000004,0.0,LO
1451,1402,0.824,11.399,3.744,3.445,1.119,0.798,0.0,LO
1451,1404,0.002,1.77,1.224,5.297,0.72,0.0,0.0,LO
1451,1415,4.3110003,2.104,9.926,3.212,0.949,0.0,0.0,LO
1451,1434,0.0,1.3,1.124,3.6,0.857,0.416,0.0,LO
1451,1442,0.0,1.2080001,2.319,8.46,1.721,2.787,0.0,LO
1451,1444,7.849,139.992,115.885,81.479,17.937,5.009,0.0,LO
1451,1452,0.044,3.77,1.6520001,2.477,0.030000001,0.0,0.0,LO
1451,1455,0.0,1.5730001,4.448,6.695,1.219,0.862,0.0,LO
1451,9586,0.068,1.202,0.528,0.545,0.698,0.003,0.0,LO
1451,9587,0.122,1.9710001,2.721,2.286,0.06,0.0,0.0,LO
1452,514,0.199,1.727,1.245,2.181,1.118,0.027,0.0,LO
1452,522,0.059,0.393,0.368,1.756,0.104,0.007,0.0,LO
1452,591,5.742,16.203,20.365,13.547,8.008,2.566,0.0,LO
1452,596,0.0,1.9949999,1.1880001,3.046,0.97400004,0.287,0.0,LO
1452,597,0.153,2.256,4.316,12.507,1.837,0.049,0.0,LO
1452,603,9.549,33.047,29.866,52.044,12.302,1.811,0.0,LO
1452,617,0.0,0.025,0.123,0.667,0.002,0.01,0.0,LO
1452,620,5.345,2.268,0.553,5.882,3.165,0.178,0.0,LO
1452,621,0.442,13.648,17.168,9.522,3.279,2.084,0.0,LO
1452,659,0.768,0.743,0.714,3.893,0.543,0.147,0.0,LO
1452,680,0.0,0.254,2.565,3.105,0.185,0.001,0.0,LO
1452,686,22.031,208.233,129.307,101.38,46.574,9.775,0.0,LO
1452,709,0.0,0.15,0.497,5.967,0.047000002,0.001,0.0,LO
1452,717,2.374,0.723,1.757,2.0970001,1.452,0.044,0.0,LO
1452,719,6.44,11.744,31.423,50.413,14.028,1.227,0.0,LO
1452,751,3.625,1.799,5.467,9.3359995,11.922,0.2,0.0,LO
1452,763,0.120000005,0.248,0.63,0.507,1.811,0.0,0.0,LO
1452,766,12.413,69.756,68.226,60.363,25.729,8.561,0.0,LO
1452,1022,0.0,1.118,2.592,2.345,0.439,0.126,0.0,LO
1452,1023,0.0,5.301,2.095,1.481,0.806,0.004,0.0,LO
1452,1024,0.184,5.083,2.286,1.575,0.288,0.21700001,0.0,LO
1452,1395,6.5779996,0.058000002,0.543,1.743,0.375,0.001,0.0,LO
1452,1402,0.562,2.64,6.111,11.172,3.439,0.679,0.0,LO
1452,1404,0.159,6.342,10.633,8.896,8.378,2.312,0.0,LO
1452,1409,0.642,10.791,9.804,10.8289995,3.768,0.601,0.0,LO
1452,1413,2.055,22.668999,14.878,9.038,2.859,0.616,0.0,LO
1452,1415,0.003,0.477,0.728,0.899,0.015000001,0.0,0.0,LO
1452,1421,6.364,98.646996,39.767,77.409,24.427,4.074,0.0,LO
1452,1429,0.477,5.483,9.313,15.335,5.539,2.1799998,0.0,LO
1452,1434,0.061,0.911,0.524,2.444,0.073,0.002,0.0,LO
1452,1437,1.866,11.703,21.142,49.452,15.135,1.925,0.0,LO
1452,1438,0.0,13.979,10.627,13.0720005,8.37,1.9,0.0,LO
1452,1439,0.226,10.006,9.225,5.552,2.986,0.61499995,0.0,LO
1452,1440,2.74,21.68,16.71,16.11,4.782,1.027,0.0,LO
1452,1441,1.009,1.702,2.207,4.41,2.245,0.184,0.0,LO
1452,1442,0.0,0.0,1.587,2.219,0.479,0.02,0.0,LO
1452,1444,1.25,9.817,6.084,4.448,0.518,0.006,0.0,LO
1452,1445,3.276,22.685,16.622,19.431,11.236,1.565,0.0,LO
1452,1448,0.0,26.836,23.541,34.689,13.466001,6.3129997,0.0,LO
1452,1449,0.20899999,1.9300001,1.491,1.405,0.893,0.01,0.0,LO
1452,1451,0.20300001,2.114,0.561,1.521,0.206,0.0,0.0,LO
1452,1455,0.034,2.522,5.765,4.769,0.014,0.0,0.0,LO
1452,1524,0.24599999,2.63,2.856,4.87,0.623,0.0050000004,0.0,LO
1452,5421,0.0,0.0,0.003,0.0,0.001,0.0,0.0,LO
1452,6919,0.0,0.001,0.346,1.2260001,0.069,0.0050000004,0.0,LO
1452,6941,0.002,0.004,0.691,0.0,0.845,0.049000002,0.0,LO
1452,6956,0.16299999,0.209,0.554,0.0,0.205,0.017,0.0,LO
1452,6977,0.909,4.992,6.917,11.161,4.298,0.684,0.0,LO
1452,6978,0.216,4.542,4.272,4.215,1.997,1.033,0.0,LO
1452,6979,1.8299999,2.193,3.594,4.294,1.16,3.388,0.0,LO
1452,7401,0.037,1.227,1.032,4.7799997,1.7859999,0.014,0.0,LO
1452,7402,0.003,0.445,1.708,4.618,0.318,0.021,0.0,LO
1452,7403,0.808,0.202,0.528,1.448,0.68,0.017,0.0,LO
1452,7404,0.34199998,2.3769999,3.123,4.001,0.446,0.009000001,0.0,LO
1452,7406,0.016,0.682,3.098,3.165,1.518,0.089,0.0,LO
1452,7407,0.002,0.016,2.968,14.681,7.4389997,0.072000004,0.0,LO
1452,7408,0.003,0.016,1.295,3.113,1.057,0.034,0.0,LO
1455,522,0.037,0.0,0.0,0.0,0.0,0.0,0.0,LO
1455,591,2.534,6.159,2.734,1.943,0.31,0.003,0.0,LO
1455,596,5.935,13.35,11.795,12.941,3.8930001,1.366,0.0,LO
1455,597,3.9680002,56.608,106.287,78.182,29.166,5.3580003,0.0,LO
1455,603,0.371,0.401,0.642,0.604,0.499,0.0,0.0,LO
1455,617,1.865,5.858,5.485,7.204,1.464,0.555,0.0,LO
1455,618,1.6060001,4.719,2.1629999,0.885,0.39900002,0.0,0.0,LO
1455,620,6.497,25.378,60.297,46.387,12.284,3.6139998,0.0,LO
1455,621,0.14500001,2.318,1.464,0.974,0.218,0.0,0.0,LO
1455,659,0.817,3.899,18.994,23.063,7.748,2.643,0.0,LO
1455,680,15.375,48.326,62.442,29.962,8.132,2.803,0.0,LO
1455,686,3.006,7.989,3.953,4.064,1.894,0.004,0.0,LO
1455,709,0.105,4.017,26.484,18.221,5.164,1.844,0.0,LO
1455,717,6.34,6.582,13.019,16.056,5.042,1.387,0.0,LO
1455,719,1.75,0.582,1.154,1.296,0.289,0.126,0.0,LO
1455,751,5.135,30.248,68.165,58.093,22.657,4.342,0.0,LO
1455,755,2.57,6.26,3.376,0.989,0.248,0.243,0.0,LO
1455,766,3.848,11.493,9.127,13.802,2.209,2.012,0.0,LO
1455,1395,11.639,9.874,8.505,5.565,2.659,0.816,0.0,LO
1455,1398,0.171,6.798,121.935,98.157,17.254,4.878,0.0,LO
1455,1402,32.055,98.029,58.121,53.296,11.425,6.105,0.0,LO
1455,1404,0.477,2.733,2.086,2.896,2.731,0.225,0.0,LO
1455,1409,0.134,1.457,1.2870001,0.44,0.304,0.19,0.0,LO
1455,1413,0.239,5.314,2.2910001,2.022,0.266,0.0,0.0,LO
1455,1415,30.661,4.467,5.746,5.025,1.041,0.267,0.0,LO
1455,1434,0.451,12.25,56.433,48.986,19.483,2.954,0.0,LO
1455,1437,0.0,0.0,0.0,0.0,0.033,0.0,0.0,LO
1455,1438,0.006,0.212,6.9370003,0.838,0.589,0.392,0.0,LO
1455,1440,0.4,1.566,0.428,0.339,0.268,0.0,0.0,LO
1455,1442,5.55,35.204,158.695,125.981,41.642998,11.763,0.0,LO
1455,1444,15.563,41.412,56.97,33.984,7.996,3.333,0.0,LO
1455,1448,0.008,0.705,1.472,1.337,0.203,0.0,0.0,LO
1455,1449,0.215,0.225,0.152,0.022,0.026,0.0,0.0,LO
1455,1451,2.153,2.744,4.027,2.146,0.142,0.098000005,0.0,LO
1455,1452,0.702,5.1289997,2.521,2.849,3.826,0.008,0.0,LO
1455,5595,7.815,7.956,5.364,3.428,0.906,0.234,0.0,LO
1455,6977,0.007,1.064,0.768,0.591,0.145,0.0,0.0,LO
1455,9587,1.0519999,12.037,16.954,5.586,0.833,0.004,0.0,LO
1524,514,22.133,44.757,82.034,138.497,53.256,9.5460005,0.0,LO
1524,522,5.671,24.522,59.737,68.586,24.136,9.372,0.0,LO
1524,591,2.2589998,9.214,3.17,1.857,0.379,0.245,0.0,LO
1524,596,0.339,0.376,0.134,0.339,0.02,0.0,0.0,LO
1524,597,0.0,0.055999998,0.276,0.30900002,0.076,0.024,0.0,LO
1524,603,0.0,0.031,0.025,0.0,0.0,0.0,0.0,LO
1524,618,0.383,5.945,3.529,1.306,0.199,0.182,0.0,LO
1524,621,0.063999996,2.163,1.16,1.298,0.42,0.016999999,0.0,LO
1524,659,0.385,0.072,0.321,0.22,0.075,0.029,0.0,LO
1524,686,0.94500005,8.033999,6.112,3.109,0.902,0.029000001,0.0,LO
1524,717,0.262,0.149,0.21,0.287,0.001,0.0,0.0,LO
1524,719,1.613,3.522,5.623,5.1,1.447,0.403,0.0,LO
1524,751,0.123,0.045,0.479,2.477,0.59099996,0.003,0.0,LO
1524,755,0.088,1.482,0.6,0.296,0.133,0.0,0.0,LO
1524,766,2.643,6.633,5.99,8.893,2.686,0.405,0.0,LO
1524,1404,0.681,2.866,2.454,3.204,0.541,0.183,0.0,LO
1524,1409,0.982,35.487,21.558,9.83,3.846,5.693,0.0,LO
1524,1413,0.005,6.727,6.585,1.335,2.227,0.072,0.0,LO
1524,1421,0.359,12.08,10.837,15.86,5.141,1.2540001,0.0,LO
1524,1429,0.0,0.249,2.098,1.678,1.905,0.014,0.0,LO
1524,1437,0.354,4.905,7.3589997,4.14,2.865,0.46,0.0,LO
1524,1438,0.786,5.5410004,7.786,3.048,0.973,0.503,0.0,LO
1524,1440,0.003,0.769,1.748,0.44,0.386,0.017,0.0,LO
1524,1445,0.402,15.633,7.276,6.059,1.561,0.392,0.0,LO
1524,1448,0.009,7.756,5.3259997,5.654,1.942,0.060000002,0.0,LO
1524,1449,0.031999998,0.157,0.18800001,0.086,0.082,0.002,0.0,LO
1524,1452,0.08,3.102,2.92,1.472,0.88100004,0.004,0.0,LO
1524,5595,0.189,2.7749999,2.184,1.256,0.13,0.006,0.0,LO
1524,6814,0.0,0.0,0.16399999,0.0,0.0,0.0,0.0,LO
1524,6914,0.0,0.007,0.071,0.0,0.009,0.021,0.0,LO
1524,6919,0.0,0.0,0.02,0.0,0.015000001,0.009,0.0,LO
1524,6941,0.0,0.778,1.289,1.398,0.134,0.192,0.0,LO
1524,6947,1.605,0.553,0.532,0.938,0.175,0.007,0.0,LO
1524,6952,0.037,0.858,0.832,1.495,0.053,0.005,0.0,LO
1524,6954,0.0,0.0,0.006,0.0,0.007,0.011,0.0,LO
1524,6956,0.0,0.0,0.84,0.78,0.0,0.0,0.0,LO
1524,6972,0.0,2.684,1.27,3.0479999,0.402,0.0,0.0,LO
1524,6977,0.007999999,1.691,2.707,1.524,0.87700003,0.179,0.0,LO
1524,6978,0.007999999,0.948,2.056,0.835,0.562,0.014,0.0,LO
1524,6979,0.197,0.566,2.464,2.241,0.549,0.013,0.0,LO
1524,7401,0.547,15.351,59.064,47.04,28.935,7.203,0.0,LO
1524,7402,0.485,18.852,32.343,68.876,21.634,9.514,0.0,LO
1524,7403,1.184,9.893,24.473,61.502,13.246,2.416,0.0,LO
1524,7404,0.576,28.468,46.416,87.156,20.473,3.53,0.0,LO
1524,7406,0.113,3.071,9.635,5.818,3.424,1.184,0.0,LO
